index,lat,lon
892,26.658947,87.422606
893,26.65894434375,87.4228278125
894,26.658941687500004,87.423049625
895,26.658939031250004,87.4232714375
896,26.658936375000003,87.42349325
897,26.658933718750003,87.42371506250001
898,26.658931062500002,87.42393687500001
899,26.658928406250002,87.42415868750001
900,26.65892575,87.4243805
901,26.65892309375,87.42460231249999
902,26.6589204375,87.42482412499999
903,26.65891778125,87.42504593749999
904,26.658915125,87.42526774999999
905,26.65891246875,87.42548956249999
906,26.6589098125,87.42571137499999
907,26.65890715625,87.4259331875
908,26.6589045,87.426155
909,26.658901843749998,87.4263768125
910,26.658899187499998,87.426598625
911,26.658896531249997,87.4268204375
912,26.658893874999997,87.42704225
913,26.658891218749996,87.4272640625
914,26.658888562499996,87.427485875
915,26.65888590625,87.4277076875
916,26.65888325,87.4279295
917,26.65888059375,87.4281513125
918,26.6588779375,87.42837312500001
919,26.65887528125,87.42859493750001
920,26.658872625,87.42881675000001
921,26.65886996875,87.42903856250001
922,26.6588673125,87.42926037500001
923,26.65886465625,87.42948218750001
924,26.658862,87.429704
925,26.658859,87.429839
926,26.65885775,87.43004275000001
927,26.6588565,87.43024650000001
928,26.658855250000002,87.43045025
929,26.658854,87.430654
930,26.658852,87.430785
931,26.658847,87.43095550000001
932,26.658842,87.431126
933,26.658837,87.4312965
934,26.658832,87.431467
935,26.65883375,87.431644
936,26.658835500000002,87.431821
937,26.65883725,87.431998
938,26.658839,87.432175
939,26.658841000000002,87.4324235
940,26.658843,87.432672
941,26.658841250000002,87.43281175
942,26.6588395,87.4329515
943,26.65883775,87.43309125
944,26.658836,87.433231
945,26.65883425,87.43337075000001
946,26.658832500000003,87.43351050000001
947,26.65883075,87.43365025
948,26.658829,87.43379
949,26.658826750000003,87.4339625
950,26.6588245,87.434135
951,26.65882225,87.43430749999999
952,26.65882,87.43448
953,26.658818375,87.434609375
954,26.65881675,87.43473875
955,26.658815125,87.434868125
956,26.6588135,87.4349975
957,26.658811875,87.435126875
958,26.658810250000002,87.43525625
959,26.658808625,87.435385625
960,26.658807,87.435515
961,26.658805,87.43566924999999
962,26.658803,87.4358235
963,26.658800999999997,87.43597775
964,26.658799,87.436132
965,26.6587965625,87.43632325
966,26.658794125,87.4365145
967,26.6587916875,87.43670575
968,26.658789249999998,87.436897
969,26.658786812499997,87.43708825
970,26.658784375,87.4372795
971,26.658781937500002,87.43747075
972,26.6587795,87.437662
973,26.6587770625,87.43785325
974,26.658774625,87.4380445
975,26.6587721875,87.43823575
976,26.65876975,87.438427
977,26.658767312500004,87.43861825
978,26.658764875000003,87.4388095
979,26.658762437500002,87.43900075
980,26.65876,87.439192
981,26.658761125,87.43940025
982,26.658762250000002,87.4396085
983,26.658763375,87.43981675
984,26.6587645,87.440025
985,26.658765625,87.44023325
986,26.658766749999998,87.4404415
987,26.658767875,87.44064975
988,26.658769,87.440858
989,26.6587711875,87.44099659375001
990,26.658773375,87.44113518750001
991,26.658775562499997,87.44127378125
